4.1,4.0966,0.16805,0.41,0.99742,0.082952,0.1,0,0,0.00205,1,0,0,0.001,0.49959,0.10205,0.8,0.00103,-0.00041964,0.00074685,4.0998,0.1725,0.41084
4.2,4.1963,0.17635,0.42,0.99729,0.084949,0.1,0,0,0.0021,1,0,0,0.001,0.49958,0.1021,0.8,0.0008168,-0.0011884,0.0017752,4.1866,0.1844,0.41866
4.3,4.296,0.18484,0.43,0.99716,0.086945,0.1,0,0,0.00215,1,0,0,0.001,0.49957,0.10215,0.8,-0.0018091,0.0012383,-0.00095386,4.2984,0.17933,0.43268
4.4,4.3957,0.19354,0.44,0.99703,0.088941,0.1,0,0,0.0022,1,0,0,0.001,0.49956,0.1022,0.8,0.0014863,0.00038229,0.0022169,4.3902,0.1811,0.44905
4.5,4.4954,0.20243,0.45,0.9969,0.090937,0.1,0,0,0.00225,1,0,0,0.001,0.49954,0.10225,0.8,0.00066863,-0.0012867,-0.00049209,4.4911,0.20341,0.46812
4.6,4.5951,0.21153,0.46,0.99676,0.092933,0.1,0,0,0.0023,1,0,0,0.001,0.49953,0.1023,0.8,-1.1588e-05,0.00023775,0.0021342,4.5919,0.19764,0.45673
4.7,4.6948,0.22082,0.47,0.99662,0.094929,0.1,0,0,0.00235,1,0,0,0.001,0.49952,0.10235,0.8,-0.00015838,0.00028165,0.0011969,4.7001,0.22082,0.48153
4.8,4.7945,0.23031,0.48,0.99647,0.096924,0.1,0,0,0.0024,1,0,0,0.001,0.49951,0.1024,0.8,0.0010704,0.00024316,0.0019584,4.7963,0.23703,0.48854
4.9,4.8941,0.24,0.49,0.99633,0.098919,0.1,0,0,0.00245,1,0,0,0.001,0.4995,0.10245,0.8,0.0007992,-0.00099998,0.0010993,4.8676,0.23329,0.48261
5,4.9938,0.2499,0.5,0.99618,0.10091,0.1,0,0,0.0025,1,0,0,0.001,0.49949,0.1025,0.8,0.0019984,0.00096689,0.0014452,5,0.24846,0.51282
5.1,5.0934,0.25999,0.51,0.99602,0.10291,0.1,0,0,0.00255,1,0,0,0.001,0.49948,0.10255,0.8,0.00017494,-0.00081993,0.002918,5.0895,0.25323,0.50462
5.2,5.193,0.27028,0.52,0.99587,0.1049,0.1,0,0,0.0026,1,0,0,0.001,0.49947,0.1026,0.8,-7.212e-05,0.0012037,2.806e-05,5.1603,0.25949,0.51547
5.3,5.2926,0.28077,0.53,0.99571,0.1069,0.1,0,0,0.00265,1,0,0,0.001,0.49946,0.10265,0.8,6.1337e-05,0.00010628,0.00137,5.2958,0.26234,0.52218
5.4,5.3921,0.29146,0.54,0.99555,0.10889,0.1,0,0,0.0027,1,0,0,0.001,0.49945,0.1027,0.8,0.00023593,0.00018277,0.0019919,5.392,0.2969,0.55404
5.5,5.4917,0.30235,0.55,0.99538,0.11089,0.1,0,0,0.00275,1,0,0,0.001,0.49944,0.10275,0.8,0.00083888,0.0001179,0.0016186,5.4921,0.31523,0.53753
5.6,5.5912,0.31344,0.56,0.99521,0.11288,0.1,0,0,0.0028,1,0,0,0.001,0.49943,0.1028,0.8,-0.00031917,0.0003451,0.0019629,5.5846,0.30259,0.57125
5.7,5.6907,0.32472,0.57,0.99504,0.11487,0.1,0,0,0.00285,1,0,0,0.001,0.49942,0.10285,0.8,-0.00059669,0.00079457,-0.00026031,5.6828,0.32101,0.55763
5.8,5.7902,0.33621,0.58,0.99487,0.11687,0.1,0,0,0.0029,1,0,0,0.001,0.49941,0.1029,0.8,-0.00014745,0.00029998,0.00027357,5.7933,0.34025,0.58959
5.9,5.8897,0.3479,0.59,0.99469,0.11886,0.1,0,0,0.00295,1,0,0,0.001,0.4994,0.10295,0.8,-0.0012419,-0.00079892,0.0018131,5.8834,0.34437,0.5766
6,5.9892,0.35978,0.6,0.99451,0.12085,0.1,0,0,0.003,1,0,0,0.001,0.49939,0.103,0.8,0.00047729,2.3311e-05,0.00091293,5.9898,0.36246,0.60763
6.1,6.0887,0.37187,0.61,0.99433,0.12284,0.1,0,0,0.00305,1,0,0,0.001,0.49938,0.10305,0.8,-0.00086855,-0.00074707,-0.00034685,6.0932,0.35772,0.6041
6.2,6.1881,0.38415,0.62,0.99414,0.12484,0.1,0,0,0.0031,1,0,0,0.001,0.49937,0.1031,0.8,-3.7773e-05,0.0005741,-0.00037607,6.1957,0.40147,0.61292
6.3,6.2875,0.39664,0.63,0.99395,0.12683,0.1,0,0,0.00315,1,0,0,0.001,0.49936,0.10315,0.8,-4.6878e-05,0.0010684,0.0027775,6.2737,0.40961,0.64029
6.4,6.3869,0.40932,0.64,0.99376,0.12882,0.1,0,0,0.0032,0.99999,0,0,0.001,0.49935,0.1032,0.8,-0.00023026,-0.0001325,0.0035128,6.3928,0.42364,0.64562
6.5,6.4863,0.4222,0.65,0.99357,0.13081,0.1,0,0,0.00325,0.99999,0,0,0.001,0.49934,0.10325,0.8,0.00028433,-9.166e-05,0.001919,6.4927,0.41431,0.65382
6.6,6.5856,0.43528,0.66,0.99337,0.1328,0.1,0,0,0.0033,0.99999,0,0,0.001,0.49933,0.1033,0.8,0.0016022,0.00071919,0.0020709,6.5756,0.44261,0.66278
6.7,6.685,0.44856,0.67,0.99317,0.1348,0.1,0,0,0.00335,0.99999,0,0,0.001,0.49932,0.10335,0.8,0.0012425,-5.0337e-06,0.0020605,6.697,0.44401,0.68189
6.8,6.7843,0.46204,0.68,0.99297,0.13679,0.1,0,0,0.0034,0.99999,0,0,0.001,0.49931,0.1034,0.8,-0.00093054,-0.0016406,-0.0013146,6.802,0.45105,0.69871
6.9,6.8836,0.47572,0.69,0.99276,0.13878,0.1,0,0,0.00345,0.99999,0,0,0.001,0.4993,0.10345,0.8,-0.0013825,-0.00043144,0.0019407,6.9,0.48843,0.68785
7,6.9829,0.4896,0.7,0.99255,0.14077,0.1,0,0,0.0035,0.99999,0,0,0.001,0.49929,0.1035,0.8,0.00099712,-0.00034367,0.0012462,6.9743,0.49817,0.7236
7.1,7.0821,0.50368,0.71,0.99234,0.14276,0.1,0,0,0.00355,0.99999,0,0,0.001,0.49928,0.10355,0.8,-8.7713e-05,0.0023505,0.0011782,7.0824,0.49672,0.69946
7.2,7.1813,0.51795,0.72,0.99212,0.14475,0.1,0,0,0.0036,0.99999,0,0,0.001,0.49927,0.1036,0.8,0.00075274,0.00053865,0.000878,7.1891,0.5219,0.72273
7.3,7.2806,0.53243,0.73,0.9919,0.14674,0.1,0,0,0.00365,0.99999,0,0,0.001,0.49926,0.10365,0.8,-0.0012628,-0.00083249,0.0030092,7.2812,0.52541,0.71767
7.4,7.3797,0.5471,0.74,0.99168,0.14872,0.1,0,0,0.0037,0.99999,0,0,0.001,0.49925,0.1037,0.8,-0.00031105,-0.00022813,-0.00027761,7.3824,0.55082,0.73632
7.5,7.4789,0.56197,0.75,0.99146,0.15071,0.1,0,0,0.00375,0.99999,0,0,0.001,0.49924,0.10375,0.8,0.00023922,-0.00067856,0.0023767,7.4856,0.56533,0.76146
7.6,7.5781,0.57704,0.76,0.99123,0.1527,0.1,0,0,0.0038,0.99999,0,0,0.001,0.49923,0.1038,0.8,0.00077533,9.996e-05,0.0024104,7.583,0.58166,0.75258
7.7,7.6772,0.59231,0.77,0.991,0.15469,0.1,0,0,0.00385,0.99999,0,0,0.001,0.49922,0.10385,0.8,0.00085353,-0.00054748,0.0031628,7.6846,0.59343,0.7661
7.8,7.7763,0.60778,0.78,0.99076,0.15668,0.1,0,0,0.0039,0.99999,0,0,0.001,0.4992,0.1039,0.8,-0.00058258,0.00042421,0.00086318,7.7553,0.60196,0.78296
7.9,7.8754,0.62345,0.79,0.99053,0.15867,0.1,0,0,0.00395,0.99999,0,0,0.001,0.49919,0.10395,0.8,0.00053805,0.00089196,0.0024026,7.8682,0.62647,0.79138
8,7.9744,0.63932,0.8,0.99029,0.16065,0.1,0,0,0.004,0.99999,0,0,0.001,0.49918,0.104,0.8,-0.00035526,-0.0003996,0.00083034,7.977,0.62934,0.81245
8.1,8.0734,0.65538,0.81,0.99005,0.16264,0.1,0,0,0.00405,0.99999,0,0,0.001,0.49917,0.10405,0.8,0.00012696,-0.0013063,0.0014136,8.0913,0.65268,0.8004
8.2,8.1724,0.67165,0.82,0.9898,0.16463,0.1,0,0,0.0041,0.99999,0,0,0.001,0.49916,0.1041,0.8,0.0012191,0.00047563,0.00067281,8.1973,0.64922,0.81335
8.3,8.2714,0.68811,0.83,0.98955,0.16661,0.1,0,0,0.00415,0.99999,0,0,0.001,0.49915,0.10415,0.8,-0.0013683,9.4949e-05,0.0022971,8.2658,0.67933,0.83335
8.4,8.3704,0.70477,0.84,0.9893,0.1686,0.1,0,0,0.0042,0.99999,0,0,0.001,0.49914,0.1042,0.8,0.0014658,0.0016724,-0.00098213,8.3681,0.69901,0.84753
8.5,8.4693,0.72163,0.85,0.98905,0.17058,0.1,0,0,0.00425,0.99999,0,0,0.001,0.49913,0.10425,0.8,0.00048182,-0.0011249,0.00075601,8.4546,0.70347,0.83386
8.6,8.5682,0.73869,0.86,0.98879,0.17257,0.1,0,0,0.0043,0.99999,0,0,0.001,0.49912,0.1043,0.8,0.00029558,0.00092445,0.00072331,8.5676,0.74662,0.89197
8.7,8.6671,0.75595,0.87,0.98853,0.17455,0.1,0,0,0.00435,0.99999,0,0,0.001,0.49911,0.10435,0.8,-0.00028747,-0.0004222,0.0024664,8.6579,0.76295,0.85456
8.8,8.7659,0.7734,0.88,0.98826,0.17654,0.1,0,0,0.0044,0.99999,0,0,0.001,0.4991,0.1044,0.8,0.0005445,-0.00024359,0.00088496,8.7621,0.77269,0.8678
8.9,8.8648,0.79105,0.89,0.988,0.17852,0.1,0,0,0.00445,0.99999,0,0,0.001,0.49909,0.10445,0.8,-0.00071818,-0.00037811,0.00133,8.862,0.78781,0.89284
9,8.9636,0.80891,0.9,0.98773,0.18051,0.1,0,0,0.0045,0.99999,0,0,0.001,0.49908,0.1045,0.8,0.00058623,-0.0008583,0.0037269,8.9554,0.79522,0.89433
9.1,9.0623,0.82696,0.91,0.98746,0.18249,0.1,0,0,0.00455,0.99999,0,0,0.001,0.49907,0.10455,0.8,-0.0012479,0.00042407,0.0026713,9.0405,0.8258,0.92079
9.2,9.1611,0.84521,0.92,0.98718,0.18447,0.1,0,0,0.0046,0.99999,0,0,0.001,0.49906,0.1046,0.8,0.00014786,0.00084222,0.0013184,9.1683,0.84366,0.9146
9.3,9.2598,0.86365,0.93,0.9869,0.18646,0.1,0,0,0.00465,0.99999,0,0,0.001,0.49905,0.10465,0.8,-0.0007146,-0.0015974,0.0019986,9.2649,0.86968,0.92828
9.4,9.3585,0.8823,0.94,0.98662,0.18844,0.1,0,0,0.0047,0.99999,0,0,0.001,0.49904,0.1047,0.8,5.1543e-05,0.0003575,-0.00024708,9.3612,0.88868,0.94725
9.5,9.4572,0.90114,0.95,0.98634,0.19042,0.1,0,0,0.00475,0.99999,0,0,0.001,0.49903,0.10475,0.8,-0.00032626,0.0017016,0.0019116,9.4653,0.8977,0.94937
9.6,9.5558,0.92019,0.96,0.98605,0.1924,0.1,0,0,0.0048,0.99999,0,0,0.001,0.49902,0.1048,0.8,0.0006225,0.00055729,0.00038706,9.5648,0.9208,0.94482
9.7,9.6544,0.93943,0.97,0.98576,0.19438,0.1,0,0,0.00485,0.99999,0,0,0.001,0.49901,0.10485,0.8,-0.0013488,-0.00050958,0.00093191,9.6384,0.94038,0.97187
9.8,9.753,0.95886,0.98,0.98547,0.19636,0.1,0,0,0.0049,0.99999,0,0,0.001,0.499,0.1049,0.8,-0.00043766,-0.0017401,0.00064662,9.7477,0.95518,0.97707
9.9,9.8515,0.9785,0.99,0.98517,0.19834,0.1,0,0,0.00495,0.99999,0,0,0.001,0.49899,0.10495,0.8,-0.0013705,0.00078695,0.00050779,9.8488,0.99505,0.99623
10,9.95,0.99833,1,0.98487,0.20032,0.1,0,0,0.005,0.99999,0,0,0.001,0.49898,0.10499,0.8,-5.9391e-06,-0.00050929,-0.00038822,9.9411,1.0022,0.99039
10.1,10.049,1.0184,1.01,0.98457,0.2023,0.1,0,0,0.00505,0.99999,0,0,0.001,0.49896,0.10504,0.8,3.3244e-05,-0.00062942,0.0007962,10.063,1.0166,1.0157
10.2,10.147,1.0386,1.02,0.98426,0.20428,0.1,0,0,0.0051,0.99999,0,0,0.001,0.49895,0.10509,0.8,-0.00072948,-0.00060267,0.0030428,10.153,1.0449,1.0194
10.3,10.245,1.059,1.03,0.98396,0.20626,0.1,0,0,0.00515,0.99999,0,0,0.001,0.49894,0.10514,0.8,-0.00068827,-0.00021666,-0.0004551,10.243,1.0517,1.0213
10.4,10.344,1.0797,1.04,0.98364,0.20824,0.1,0,0,0.0052,0.99999,0,0,0.001,0.49893,0.10519,0.8,-0.0014127,-0.00083366,0.00082465,10.355,1.0797,1.0191
10.5,10.442,1.1005,1.05,0.98333,0.21022,0.1,0,0,0.00525,0.99999,0,0,0.001,0.49892,0.10524,0.8,-0.0011097,-0.00075613,0.000112,10.453,1.1003,1.0495
10.6,10.541,1.1215,1.06,0.98301,0.2122,0.1,0,0,0.0053,0.99999,0,0,0.001,0.49891,0.10529,0.8,-0.0033463,-0.0018437,0.00046031,10.529,1.1025,1.0811
10.7,10.639,1.1427,1.07,0.98269,0.21417,0.1,0,0,0.00535,0.99999,0,0,0.001,0.4989,0.10534,0.8,0.00014442,0.00043973,0.00024517,10.609,1.1479,1.0657
10.8,10.737,1.1641,1.08,0.98237,0.21615,0.1,0,0,0.0054,0.99999,0,0,0.001,0.49889,0.10539,0.8,0.00015114,-0.00064269,0.0011143,10.746,1.1555,1.0899
10.9,10.835,1.1857,1.09,0.98204,0.21813,0.1,0,0,0.00545,0.99999,0,0,0.001,0.49888,0.10544,0.8,0.0022602,-0.0011595,-0.00088932,10.832,1.1786,1.0896
11,10.934,1.2076,1.1,0.98172,0.2201,0.1,0,0,0.0055,0.99998,0,0,0.001,0.49887,0.10549,0.8,0.0016475,-0.00033548,-0.0003402,10.941,1.1992,1.1001
11.1,11.032,1.2296,1.11,0.98138,0.22208,0.1,0,0,0.00555,0.99998,0,0,0.001,0.49886,0.10554,0.8,0.00015465,-0.00087156,0.00018027,11.029,1.2279,1.1067
11.2,11.13,1.2518,1.12,0.98105,0.22405,0.1,0,0,0.0056,0.99998,0,0,0.001,0.49885,0.10559,0.8,-0.00097313,-0.00011228,0.00095876,11.149,1.2393,1.1016
11.3,11.228,1.2742,1.13,0.98071,0.22603,0.1,0,0,0.00565,0.99998,0,0,0.001,0.49884,0.10564,0.8,0.0005633,-0.00077559,0.00031052,11.234,1.2554,1.1319
11.4,11.326,1.2968,1.14,0.98037,0.228,0.1,0,0,0.0057,0.99998,0,0,0.001,0.49883,0.10569,0.8,-0.0020735,-0.00093764,0.0021512,11.331,1.3031,1.1388
11.5,11.424,1.3196,1.15,0.98003,0.22997,0.1,0,0,0.00575,0.99998,0,0,0.001,0.49882,0.10574,0.8,0.0015085,0.00094915,0.0021616,11.441,1.3106,1.1723
11.6,11.522,1.3426,1.16,0.97968,0.23195,0.1,0,0,0.0058,0.99998,0,0,0.001,0.49881,0.10579,0.8,-0.0012289,0.00082359,0.00016253,11.518,1.34,1.1502
11.7,11.62,1.3658,1.17,0.97933,0.23392,0.1,0,0,0.00585,0.99998,0,0,0.001,0.4988,0.10584,0.8,-0.0011521,0.0013981,0.001465,11.617,1.3604,1.1775
11.8,11.718,1.3892,1.18,0.97898,0.23589,0.1,0,0,0.0059,0.99998,0,0,0.001,0.49879,0.10589,0.8,-8.0988e-05,0.0013544,0.0021126,11.71,1.3963,1.1854
11.9,11.816,1.4128,1.19,0.97862,0.23786,0.1,0,0,0.00595,0.99998,0,0,0.001,0.49877,0.10594,0.8,0.00039632,-0.0013588,0.0020756,11.816,1.3934,1.1973
12,11.914,1.4365,1.2,0.97826,0.23983,0.1,0,0,0.006,0.99998,0,0,0.001,0.49876,0.10599,0.8,0.0018755,-8.8623e-05,-0.00017605,11.919,1.4436,1.2112
12.1,12.012,1.4605,1.21,0.9779,0.24181,0.1,0,0,0.00605,0.99998,0,0,0.001,0.49875,0.10604,0.8,-0.0003697,-0.001388,0.0017253,12.016,1.4525,1.2147
12.2,12.109,1.4847,1.22,0.97754,0.24378,0.1,0,0,0.0061,0.99998,0,0,0.001,0.49874,0.10609,0.8,0.0015522,0.00098066,0.00077754,12.108,1.4816,1.2113
12.3,12.207,1.5091,1.23,0.97717,0.24575,0.1,0,0,0.00615,0.99998,0,0,0.001,0.49873,0.10614,0.8,-0.0023894,8.0076e-05,-0.00099316,12.201,1.4998,1.2348
12.4,12.305,1.5337,1.24,0.9768,0.24771,0.1,0,0,0.0062,0.99998,0,0,0.001,0.49872,0.10619,0.8,8.7267e-05,-0.00038392,0.00023554,12.314,1.5396,1.2498
12.5,12.402,1.5584,1.25,0.97643,0.24968,0.1,0,0,0.00625,0.99998,0,0,0.001,0.49871,0.10624,0.8,-0.00025171,1.6181e-05,0.0010863,12.401,1.5605,1.262
12.6,12.5,1.5834,1.26,0.97605,0.25165,0.1,0,0,0.0063,0.99998,0,0,0.001,0.4987,0.10629,0.8,-0.0018472,-0.00038673,0.0015984,12.5,1.5896,1.263
12.7,12.598,1.6086,1.27,0.97567,0.25362,0.1,0,0,0.00635,0.99998,0,0,0.001,0.49869,0.10634,0.8,-0.0014523,-0.0010953,-0.00017934,12.595,1.6247,1.2662
12.8,12.695,1.6339,1.28,0.97529,0.25559,0.1,0,0,0.0064,0.99998,0,0,0.001,0.49868,0.10639,0.8,0.0013703,-0.0023451,0.00068838,12.697,1.6437,1.2823
12.9,12.793,1.6595,1.29,0.9749,0.25755,0.1,0,0,0.00645,0.99998,0,0,0.001,0.49867,0.10644,0.8,0.0011194,0.0012378,0.0012009,12.815,1.6632,1.2877
13,12.89,1.6852,1.3,0.97451,0.25952,0.1,0,0,0.0065,0.99998,0,0,0.001,0.49866,0.10649,0.8,-0.0013879,0.00086293,-0.00050999,12.894,1.6836,1.3036
13.1,12.988,1.7112,1.31,0.97412,0.26149,0.1,0,0,0.00655,0.99998,0,0,0.001,0.49865,0.10654,0.8,-0.0011334,0.00070762,0.0031101,12.993,1.7111,1.3455
13.2,13.085,1.7373,1.32,0.97373,0.26345,0.1,0,0,0.0066,0.99998,0,0,0.001,0.49864,0.10659,0.8,-0.00089853,-0.00011868,0.00062274,13.083,1.7341,1.323
13.3,13.183,1.7637,1.33,0.97333,0.26542,0.1,0,0,0.00665,0.99998,0,0,0.001,0.49863,0.10664,0.8,-0.001088,0.0013405,0.00092457,13.184,1.7841,1.3205
13.4,13.28,1.7902,1.34,0.97293,0.26738,0.1,0,0,0.0066999,0.99998,0,0,0.001,0.49862,0.10669,0.8,-0.0008708,-0.00051006,0.0021636,13.282,1.7813,1.3238
13.5,13.377,1.817,1.35,0.97253,0.26934,0.1,0,0,0.0067499,0.99998,0,0,0.001,0.4986,0.10674,0.8,0.00065006,-0.0011221,0.0018045,13.374,1.8066,1.3697
13.6,13.474,1.8439,1.36,0.97212,0.27131,0.1,0,0,0.0067999,0.99998,0,0,0.001,0.49859,0.10679,0.8,0.0008348,0.0016294,0.00084958,13.484,1.856,1.3426
13.7,13.572,1.871,1.37,0.97171,0.27327,0.1,0,0,0.0068499,0.99998,0,0,0.001,0.49858,0.10684,0.8,-0.0007883,0.00038596,0.0024357,13.58,1.8833,1.3727
13.8,13.669,1.8984,1.38,0.9713,0.27523,0.1,0,0,0.0068999,0.99998,0,0,0.001,0.49857,0.10689,0.8,0.0010128,-0.00054412,0.00054436,13.661,1.886,1.3832
13.9,13.766,1.9259,1.39,0.97089,0.27719,0.1,0,0,0.0069499,0.99998,0,0,0.001,0.49856,0.10694,0.8,-0.0002253,-0.00074033,0.0016002,13.759,1.9232,1.3857
